file,resolved_path,source_file,source_rank,top_k,alpha,veto_lambda,cell_score_sum,pred_gain_sum,public_bad_energy_mean,public_good_energy_mean,q2_share,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.35,1.25,727.5633221085516,5.588167333844516,9.330165163511668e-07,4.494337183413581e-06,0.17714285714285713,0.00024909674297145365,0.0031711405005375726,699,245
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.55,1.25,727.5633221085516,5.588167333844516,9.330165163511668e-07,4.494337183413581e-06,0.17714285714285713,0.0003909122893001421,0.00495277039776143,699,245
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.75,1.25,727.5633221085516,5.588167333844516,9.330165163511668e-07,4.494337183413581e-06,0.17714285714285713,0.0005323504434106255,0.006712463972741056,700,245
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,1.0,1.25,727.5633221085516,5.588167333844516,9.330165163511668e-07,4.494337183413581e-06,0.17714285714285713,0.0007086230597678192,0.008881491542703457,700,245
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.35,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,3.908542314858394e-05,0.0019781153819984354,120,98
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,6.12981275347264e-05,0.0030616983844862222,120,98
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,8.342356156865675e-05,0.004112455061221487,120,98
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,1.0,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,0.00011095921729384613,0.005381144238719715,120,98
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.35,2.0,587.7166053628268,9.026061679847444,2.2993346803985057e-07,3.6194458723505696e-06,0.37083333333333335,7.869329033259741e-05,0.0019781153819984354,240,163
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.55,2.0,587.7166053628268,9.026061679847444,2.2993346803985057e-07,3.6194458723505696e-06,0.37083333333333335,0.00012349915015899562,0.0030616983844862222,240,163
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,0.75,2.0,587.7166053628268,9.026061679847444,2.2993346803985057e-07,3.6194458723505696e-06,0.37083333333333335,0.0001681887315353229,0.004112455061221487,240,163
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k240_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,240,1.0,2.0,587.7166053628268,9.026061679847444,2.2993346803985057e-07,3.6194458723505696e-06,0.37083333333333335,0.00022388880210996267,0.005381144238719715,240,163
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.35,2.0,827.3879208740689,9.874169551740069,3.7421955547804777e-07,4.529008199045777e-06,0.28,0.0001324748649618812,0.0022356586736931305,399,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.55,2.0,827.3879208740689,9.874169551740069,3.7421955547804777e-07,4.529008199045777e-06,0.28,0.00020792376115686504,0.0035092214958273305,399,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,0.75,2.0,827.3879208740689,9.874169551740069,3.7421955547804777e-07,4.529008199045777e-06,0.28,0.0002831919820206402,0.0047798909101164355,400,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k400_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,400,1.0,2.0,827.3879208740689,9.874169551740069,3.7421955547804777e-07,4.529008199045777e-06,0.28,0.00037702544100255713,0.0063641396146800755,400,220
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.35,2.0,1062.927491054696,4.719246022789362,4.88317912993514e-07,4.2489061416021754e-06,0.1757142857142857,0.00025016533588309234,0.0031711405005375726,699,243
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.55,2.0,1062.927491054696,4.719246022789362,4.88317912993514e-07,4.2489061416021754e-06,0.1757142857142857,0.0003925951111112575,0.00495277039776143,699,243
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,0.75,2.0,1062.927491054696,4.719246022789362,4.88317912993514e-07,4.2489061416021754e-06,0.1757142857142857,0.0005346501144803757,0.006712463972741056,700,243
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k700_a1p0_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,700,1.0,2.0,1062.927491054696,4.719246022789362,4.88317912993514e-07,4.2489061416021754e-06,0.1757142857142857,0.000711697475631678,0.008881491542703457,700,243
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.35,0.35,77.10228032470897,6.481562850422587,0.11523357707334456,0.1320806367078978,0.0,0.00022794157912183887,0.007801208215314048,120,88
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.55,0.35,77.10228032470897,6.481562850422587,0.11523357707334456,0.1320806367078978,0.0,0.0003542185198842412,0.012071996926740103,120,88
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.75,0.35,77.10228032470897,6.481562850422587,0.11523357707334456,0.1320806367078978,0.0,0.0004777175352833071,0.016210122781359693,120,88
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v0p35_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,1.0,0.35,77.10228032470897,6.481562850422587,0.11523357707334456,0.1320806367078978,0.0,0.0006283147199960737,0.021200429022458667,120,88
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.35,0.75,74.59723833150798,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.00022725208392145602,0.007801208215314048,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.55,0.75,74.59723833150798,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0003531730236688359,0.012071996926740103,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.75,0.75,74.59723833150798,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0004763425541436523,0.016210122781359693,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v0p75_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,1.0,0.75,74.59723833150798,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0006265638299491466,0.021200429022458667,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.35,1.25,74.58336912085761,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.00022725208392145602,0.007801208215314048,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.55,1.25,74.58336912085761,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0003531730236688359,0.012071996926740103,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.75,1.25,74.58336912085761,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0004763425541436523,0.016210122781359693,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v1p25_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,1.0,1.25,74.58336912085761,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0006265638299491466,0.021200429022458667,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p35_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.35,2.0,74.56256530488201,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.00022725208392145602,0.007801208215314048,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p55_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.55,2.0,74.56256530488201,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0003531730236688359,0.012071996926740103,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a0p75_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,0.75,2.0,74.56256530488201,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0004763425541436523,0.016210122781359693,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_05_k120_a1p0_v2p0_h015_top_S_k200_a0.25_71ff359f.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_S_k200_a0.25_71ff359f.csv,5,120,1.0,2.0,74.56256530488201,6.331068723289287,0.00038914113563628337,0.00036681248010526137,0.0,0.0006265638299491466,0.021200429022458667,120,87
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.35,0.35,85.07673288742961,6.5442602414637445,0.11495966449285694,0.13171382422779251,0.0,0.0002259247006890465,0.007801208215314048,120,85
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.55,0.35,85.07673288742961,6.5442602414637445,0.11495966449285694,0.13171382422779251,0.0,0.0003508628576276518,0.012071996926740103,120,85
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.75,0.35,85.07673288742961,6.5442602414637445,0.11495966449285694,0.13171382422779251,0.0,0.0004728969184134156,0.016210122781359693,120,85
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v0p35_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,1.0,0.35,85.07673288742961,6.5442602414637445,0.11495966449285694,0.13171382422779251,0.0,0.0006214965629885121,0.021200429022458667,120,85
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.35,0.75,82.30188421603792,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.00022415019820249494,0.007801208215314048,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.55,0.75,82.30188421603792,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.0003481219809069574,0.012071996926740103,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.75,0.75,82.30188421603792,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.00046922318425243016,0.016210122781359693,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v0p75_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,1.0,0.75,82.30188421603792,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.0006167025386689097,0.021200429022458667,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.35,1.25,82.29777745233,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.00022415019820249494,0.007801208215314048,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p55_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.55,1.25,82.29777745233,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.0003481219809069574,0.012071996926740103,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p75_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.75,1.25,82.29777745233,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.00046922318425243016,0.016210122781359693,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a1p0_v1p25_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,1.0,1.25,82.29777745233,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.0006167025386689097,0.021200429022458667,120,84
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v2p0_h015_top_all_k200_a0.25_f93b070b.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_06_k120_a0p35_v2p0_h015_top_all_k200_a0.25_f93b070b.csv,hitl/h015_public_equation_self_feedback/submission_h015_top_all_k200_a0.25_f93b070b.csv,6,120,0.35,2.0,82.29161730676813,6.3931451621286985,0.00011522855514866172,0.0,0.0,0.00022415019820249494,0.007801208215314048,120,84
