cells,rows,mean_public_inclusion,mean_label_confidence,mean_private_safety,mean_toxicity,mean_gap,sum_predicted_public_delta,mean_energy_delta,mean_subject_delta,bad_tangent_cosine,q_rate,variant
21.0,17.0,0.6378757763975157,0.792766364070712,0.6995872865352022,0.3068272087308463,-0.06171151013768667,-1.8880204513545211,-0.016357973032228638,-0.0001186854776573011,-0.00707187327370944,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6479006211180126,0.7980003185220578,0.6968022272286848,0.2984926175332492,-0.048901606110672305,-2.061219550461196,-0.017457476046161505,-0.0004342625532286171,-0.006626227169050008,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6343436853002071,0.7884268195572544,0.6948644773173704,0.3140478969157924,-0.06052079201716338,-1.6744033230336417,-0.015259294076229956,-0.0002955824840587414,-0.0062445764935100114,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6509772256728779,0.799475712693104,0.7051500875572219,0.29503600035979793,-0.054172861884343906,-1.982698154257547,-0.01872986114545053,-0.00027962267637539904,-0.007167684594035341,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.631937888198758,0.787011944577162,0.697844735338782,0.3101739061933763,-0.06590684714002418,-1.608971004034234,-0.014426146924889801,-0.0002794401474623168,-0.006439396006981606,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6371718426501036,0.7809001433349261,0.6972427715966857,0.3021561471433038,-0.06007092894658218,-1.971835502559513,-0.013710795026061142,-0.00019760485399058082,-0.007620608596387415,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6308364389233955,0.7804695015129798,0.6920396273929631,0.3162206019772563,-0.061203188469567724,-1.581385467485918,-0.011659329001132942,-0.00017614029383510743,-0.007229281087198184,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6326211180124224,0.7853970377448638,0.6922486064780993,0.3071048795073209,-0.05962748846567695,-1.8055598038078327,-0.013178328095018645,-0.00021692770711717848,-0.007102700896243025,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.629561076604555,0.78302850772416,0.6938206769289159,0.310991507924829,-0.06425960032436107,-1.6089736680180613,-0.013797722675461628,-0.00026901646006682645,-0.0065576133799776235,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6437474120082817,0.7979009396400701,0.702016893637847,0.30021580542085036,-0.05826948162956533,-1.9912283750314683,-0.019169147809663216,-0.00025197367519134224,-0.0067956737934581546,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6501656314699794,0.8011721611721614,0.7044249032038837,0.3007397086343597,-0.054259271733904386,-1.9724995759693382,-0.018340257021132313,-0.0002281665030460541,-0.006834881072080856,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6224637681159421,0.7766752667622234,0.692618393919987,0.30182957388435694,-0.07015462580404501,-1.7315229115893684,-0.015666476809870242,-0.00025705123998292725,-0.0074351911070138785,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6219751552795032,0.7806421404682276,0.6851906418716739,0.3168761777123568,-0.06321548659217083,-1.6013859941786848,-0.012925257859750214,-0.00017571433658695665,-0.007207285917461351,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6385258799171845,0.7930160853639114,0.6990295338389378,0.3117579886820765,-0.06050365392175347,-1.5960818012697295,-0.017121791884478335,-0.00020478634964323446,-0.006448958822342304,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6511552795031057,0.8006255773212296,0.7081838575673329,0.30324497225193014,-0.057028578064227266,-1.977604786920356,-0.018848080104294115,-0.0002254113945599004,-0.006865876766495702,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6172795031055902,0.7744392419175028,0.6936797509751398,0.3081758371833166,-0.07640024786954969,-1.6961113857961796,-0.013539208051347713,-0.0002665153726342278,-0.007310092122117504,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6501656314699794,0.7988628762541807,0.7030005391294147,0.29512668221101385,-0.05283490765943538,-1.949610305584461,-0.018184514540583292,-0.0003210793600484817,-0.006735896005807567,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6334451345755694,0.7821423793597707,0.7008031327245784,0.3150795542863787,-0.06735799814900899,-1.5961936363040128,-0.012822461255854874,-3.9955743924827244e-05,-0.007234465432307066,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6482111801242237,0.7996980410893455,0.7086382039977209,0.28992554305058205,-0.060427023873497354,-2.063735703843541,-0.019521013699929243,-0.00039147166061404763,-0.007078560651278857,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.652049689440994,0.8000210224558051,0.7037098295371881,0.2949796008920575,-0.05166014009619424,-2.1186978115928583,-0.018526591590584156,-0.0004057433171168299,-0.0067123259224745315,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6428902691511388,0.7890160853639114,0.6976826195101737,0.3040330894504724,-0.05479235035903503,-1.9542258566345874,-0.014550666623593172,-0.0003596416811608356,-0.0064711528463122945,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6153084886128365,0.772749800923714,0.6889008945211783,0.31334180724281335,-0.07359240590834183,-1.6676800514132375,-0.013405267728617862,-0.0001470343417526983,-0.007337490988796754,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6418757763975156,0.7935117056856188,0.7052286585101187,0.2901161566551482,-0.06335288211260327,-2.034102763900877,-0.018721228571002807,-0.0003676937894357403,-0.007389531469146146,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6352795031055902,0.7912922439878962,0.703282378833981,0.30275771080412855,-0.06800287572839088,-1.7424458270418668,-0.017606555922611962,-0.00020605171902962892,-0.006803138289064006,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6382774327122154,0.7931473164516644,0.7004978842411732,0.30928000182657756,-0.06222045152895776,-1.8520117932664037,-0.01634316795138286,-0.0003430493646921477,-0.006244902801870753,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6507991718426502,0.8018015607580826,0.7097059803379947,0.2989737329161476,-0.058906808495344715,-2.081249910305011,-0.019318735062579372,-0.0003270891393092298,-0.006145726118302612,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6340538302277433,0.7862984551680204,0.6907242295396755,0.3124257338420163,-0.05667039931193226,-1.708266689470666,-0.01456116731453402,-0.00026657134806784853,-0.006753395598063562,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.623552795031056,0.7819175027870681,0.6966784976891901,0.31344954828742266,-0.07312570265813417,-1.5335761600088058,-0.014301984532596028,-0.00015956926516953458,-0.0070517166706596576,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6344927536231886,0.7870106704889314,0.6925961203776964,0.3046530407939856,-0.058103366754507925,-1.8563131432357804,-0.013742820094529696,-0.00025540334508337504,-0.007654733501577991,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6298426501035199,0.7857353081700909,0.6994809808228817,0.29281352406040595,-0.0696383307193619,-1.975571780417481,-0.016781204300647855,-0.0003296500370860957,-0.007336756771345239,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6478923395445135,0.799565535913362,0.7028647802026929,0.2968507512299085,-0.05497244065817954,-2.032168202834524,-0.01900969774675379,-0.0002453393471840578,-0.007054631945988109,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6455320910973086,0.7871692944736424,0.7015738517535274,0.3056504184771902,-0.05604176065621887,-1.819784863797034,-0.013412066457605223,-0.00010782903533820914,-0.007841419142398807,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6413498964803314,0.7918566650740564,0.7003831214958703,0.29864400603678415,-0.059033225015539106,-2.0084057772971295,-0.015791976420294302,-0.00046051228204720097,-0.006619940827797582,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6445879917184266,0.7889498327759199,0.7034673427558563,0.30081344811172606,-0.05887935103742979,-1.9981879074262348,-0.016856941677529942,-0.00021951171077260574,-0.006871293487438439,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6224803312629401,0.7777932791845836,0.6836546090460099,0.315639583211445,-0.061174277783069955,-1.6280517356234951,-0.011898126819234855,-8.426052135305153e-05,-0.007779992924293205,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6406625258799172,0.7889581143494188,0.696892157338073,0.29890914604782043,-0.05622963145815577,-1.8902302254813919,-0.015108070401382253,-0.00031775995186185933,-0.007090863604003586,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6413043478260871,0.7929249880554229,0.6952118777933397,0.2977474085292088,-0.05390752996725266,-1.9250976219615563,-0.01777135636145786,-0.0002978208584933593,-0.007393819911386072,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6410020703933748,0.7921286829112917,0.6990103763579947,0.3020665598526089,-0.05800830596461996,-1.979083138074602,-0.017583186803956357,-0.00013302596182560651,-0.007414578365134636,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6303478260869566,0.7828864468864468,0.6979449479972176,0.29157692955949405,-0.06759712191026102,-1.9577366184448433,-0.015754073260132496,-0.0002381962218521906,-0.007830410349124744,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6316314699792962,0.7797490046185699,0.6946438423449941,0.3166061705501206,-0.06301237236569797,-1.6067792303199553,-0.011330324722313519,-0.00011369761459209521,-0.007335537153539607,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6464099378881989,0.799227265488135,0.7043560879161683,0.3015053443572136,-0.057946150027969476,-1.8344478842908483,-0.01720938833474059,-0.0001859313315124978,-0.006927346716150766,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6500496894409938,0.7920318522057653,0.7025528251991252,0.3017757465476883,-0.05250313575813147,-1.9330676454164744,-0.014655678165156458,-0.00028960024585105706,-0.006685013499437566,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6361739130434783,0.7921535276317885,0.700569101172731,0.31204503022797025,-0.0643951881292527,-1.714095998167619,-0.017625781493457976,-0.00024282660896140303,-0.00637345996881336,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6361076604554865,0.789909221213569,0.6998874754767793,0.3085488288052705,-0.06377981502129276,-1.7045813310311888,-0.016244866841786807,-0.0002503871986622828,-0.006892683578812308,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6420952380952382,0.7897365822583214,0.695078404558143,0.30364752087760816,-0.05298316646290478,-1.951437808315463,-0.014879670902412595,-0.0004220843604038478,-0.006385883553631143,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6424099378881989,0.7926682592769551,0.701694854357485,0.29970955758433004,-0.059284916469286277,-1.8632061658068684,-0.015986582216695445,-0.0002073760948896712,-0.007493917148063686,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6266832298136648,0.7831680203854118,0.6963323328778275,0.298831804319168,-0.06964910306416282,-1.910001747227299,-0.016219911839387008,-0.0003554141647117292,-0.007137154276864514,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6444803312629401,0.7948284758719543,0.7079324480980769,0.28912307141452037,-0.06345211683513684,-2.0332164741908505,-0.01865579521839266,-0.0002533941476299629,-0.0074713460574782325,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6315900621118014,0.7849995222169136,0.6949729569640003,0.3048192977732644,-0.06338289485219903,-1.7768265302744397,-0.013391922513142526,-0.00033696718561003665,-0.006947954542476117,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6328488612836439,0.7814881350533525,0.6935199646324488,0.30985366180843493,-0.06067110334880493,-1.7377089494750126,-0.012839913671028182,-0.00030797988831204155,-0.006543687140326387,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6479047619047621,0.7983564261825132,0.7028619429723418,0.29834465508299934,-0.054957181067580005,-2.1008085934017977,-0.018686041653493583,-0.00041237764512411435,-0.006430506008974545,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6455320910973087,0.7871692944736424,0.7015738517535274,0.30565041847719027,-0.05604176065621887,-1.8593951723716902,-0.013412066457605223,-0.00010782903533820914,-0.007818767378415706,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6333788819875777,0.7888988692466955,0.7048609676889198,0.301205433291529,-0.07148208570134214,-1.7211542379251834,-0.017345447492472035,-0.00020465065583493002,-0.006972032325935531,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6387494824016564,0.7921535276317885,0.6997780780042722,0.3024524812778498,-0.06102859560261585,-1.9732583341786507,-0.018916982986377957,-0.0003501359943234537,-0.006505315567408901,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.630977225672878,0.776802038541169,0.6928119152737015,0.32022600247440874,-0.06183468960082366,-1.5439892173545533,-0.009572457973896038,-0.00013041438309385541,-0.006939497552128887,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6391884057971016,0.7897353081700909,0.6928510859784105,0.3035931761163508,-0.053662680181308944,-1.9665267783410436,-0.016091050270415002,-0.00020676783249287448,-0.007561808439012323,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6444347826086958,0.7981837872272655,0.7008736597186642,0.3008804163298791,-0.05643887710996852,-1.9134863376949782,-0.017024734121465716,-0.0004210385176859537,-0.006302285427438352,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6351594202898552,0.7896193661411053,0.7014657295684302,0.2912273157685442,-0.06630630927857505,-1.9853299247430767,-0.01896565326421144,-0.0003744027204399929,-0.006946080974289412,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6341863354037268,0.7868463131071828,0.6995264362986008,0.2956496874672169,-0.06534010089487395,-1.7247342740940168,-0.016506486009458175,-0.0002779917372687777,-0.007548617115082612,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6333747412008284,0.7885427615862399,0.6988012519452627,0.3013533957417788,-0.06542651074443444,-1.749601055874396,-0.016116881885139957,-0.0002265355639394328,-0.007198690754510223,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6369648033126295,0.7910769230769231,0.6971136003811047,0.31257856125108435,-0.060148797068475236,-1.7165848451145267,-0.016068211607306475,-0.00020226883782289355,-0.006748228682321968,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6310517598343687,0.7849568402611883,0.6931695579894038,0.31081806353666314,-0.06211779815503528,-1.7627038096967211,-0.01586997135532202,-0.00013462219473427657,-0.0072001633773108396,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6233084886128365,0.7800541487498011,0.6972035000547782,0.29842654193999885,-0.0738950114419416,-1.8214590740139784,-0.016991329385437175,-0.0003745978901539641,-0.007109333870896827,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6394741200828159,0.7875254021340978,0.6941192819096864,0.30717157525493366,-0.05464516182687061,-1.8713022369326155,-0.012627326090169514,-0.0003162900610016373,-0.006599461723213026,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6378095238095239,0.7921465201465201,0.7002743424414267,0.3035625028833804,-0.06246481863190284,-1.7472044288502777,-0.017237321702324383,-0.000412728344996358,-0.006248633684104792,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6361532091097309,0.7878967988533206,0.6976022496320026,0.29103434950891166,-0.061449040522271806,-2.1327235522036716,-0.01792183898484285,-0.00044994812515800064,-0.007305476068278622,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6353871635610767,0.7863659818442428,0.6996316778840916,0.30232447802068835,-0.06424451432301505,-1.8276551404731076,-0.012983264138929071,-0.00027396605875569573,-0.0070772664474910915,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6474078674948242,0.7976110845676064,0.7087773671544971,0.2951576986759463,-0.06136949965967318,-1.9623683555945326,-0.01825580382547272,-0.0002748838006907444,-0.007221222657230444,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6456438923395446,0.7881477942347508,0.7026803295211111,0.29906360965883416,-0.05703643718156663,-1.8650603641359738,-0.013991974260457576,-0.00019105145314460067,-0.007733275313941467,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.650505175983437,0.7932065615543877,0.6985663410018569,0.29946468287571565,-0.04806116501842005,-2.0540575952775035,-0.01571295565580865,-0.0002971303671158681,-0.007393900597223513,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6387826086956523,0.7902984551680203,0.698961851415509,0.3080434073256656,-0.06017924271985688,-1.8577882401009742,-0.015316036910867501,-0.0002515955494582426,-0.0067741423473546905,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6466293995859215,0.7964765089982483,0.7048738867156579,0.3020569320430042,-0.0582444871297365,-1.944429505836524,-0.018311865901576956,-0.00014977656081882783,-0.0071110372710883555,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6415569358178055,0.7933792005096355,0.699455234715091,0.29704136483447463,-0.057898298897285455,-2.0680915528149852,-0.018209912617827353,-0.00022156147600575044,-0.007484444771804187,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6257971014492755,0.7775875139353401,0.685830877932301,0.31109573431313775,-0.060033776483025554,-1.7113866468561625,-0.012690326418112028,-0.00023286442419415398,-0.00731821810925946,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6333084886128365,0.7884185379837556,0.696028946477403,0.3074222190011922,-0.06272045786456656,-1.7409876430047682,-0.015473472832415727,-0.0003049992697112017,-0.006903667588707556,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6291469979296067,0.7822073578595318,0.6886884311006856,0.3094137484743133,-0.05954143317107883,-1.7507115183533288,-0.014380297317850014,-0.00015510603964408043,-0.00771246883901032,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6145134575569359,0.773470297818124,0.6862966795691474,0.31295623866994915,-0.07178322201221159,-1.671325499192965,-0.013734272007437286,-0.00020947702099571053,-0.007216605823046659,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6427163561076605,0.7975034241121198,0.7047412441237478,0.29793022368679384,-0.06202488801608739,-1.9716577800744934,-0.0193827422277871,-0.0003720131536842004,-0.0066033936258101675,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6449896480331263,0.7931817168338908,0.7019224419237958,0.3042765987107564,-0.05693279389066949,-1.9122238189431098,-0.015512364311498387,-0.00033679585458896326,-0.006027764855985585,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6416438923395447,0.7933792005096353,0.6917173554805677,0.30012025861081615,-0.050073463141023164,-2.0359058016743763,-0.016978884514425925,-0.0002967044098677173,-0.007449437784219837,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6472215320910975,0.7994011785316134,0.7052156359286976,0.29935994379338016,-0.05799410383760032,-1.8590581593945708,-0.01919816222077439,-0.00034358259347747354,-0.006608606087809663,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6439089026915115,0.7975531135531136,0.7066961754558813,0.29642848917484566,-0.06278727276436986,-2.027463854658319,-0.01903951720618379,-0.0004233116686356369,-0.006737741504570834,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6299668737060041,0.779980888676541,0.6875639257073812,0.31188656526517106,-0.057597052001377005,-1.7662503795146438,-0.011589904593242436,-0.00015123801950890685,-0.007428324938922549,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6252091097308489,0.7824475234910018,0.6956249111998393,0.2999788194525984,-0.07041580146899036,-1.8216586262073746,-0.0172524378155771,-0.000375998953348663,-0.006775438431247022,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6416935817805384,0.7950769230769232,0.7053512222569382,0.30819623473473373,-0.06365764047639987,-1.8771530201605977,-0.016823081203639956,-0.00018729303921328762,-0.006834066564504434,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.623080745341615,0.7802777512342731,0.6897519127688841,0.30828268144541704,-0.06667116742726922,-1.7941215914775253,-0.01647755093619237,-0.00028172360248143833,-0.006817330901619429,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6352546583850932,0.7847179487179488,0.6965855720833904,0.2975644230135905,-0.061330913698297206,-1.874844396172035,-0.012926083933888015,-0.00021974924275049802,-0.007567505749430807,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6302815734989649,0.7792189839146362,0.6915947690358671,0.3212457969953905,-0.06131319553690223,-1.5091397617196634,-0.011032603187261947,-8.76047796549635e-05,-0.0072109661223847075,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6425879917184266,0.7938181239050804,0.7047286243675962,0.3079185294764622,-0.062140632649169615,-1.8278469223396834,-0.01610480117553903,-0.0001531648130741726,-0.007117495505397671,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6313167701863355,0.7827705048574614,0.6940081733693254,0.30427143073350776,-0.06269140318298995,-1.948150465142219,-0.014896485451222494,-0.00030724314197149924,-0.006858216288491164,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6309937888198759,0.7838069756330628,0.6920069241489858,0.31572988275461683,-0.06101313532911008,-1.6361033783585988,-0.01356932317649197,-0.000373340868608815,-0.005834074203620058,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6375610766045549,0.7899601847427936,0.69865526912165,0.29605494984638603,-0.06109419251709517,-1.8179160926332911,-0.015735068463408008,-0.0002588080118265428,-0.007589155553432379,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6338674948240167,0.7867138079311993,0.6937530125035727,0.3025748956465434,-0.05988551767955614,-1.727611223438637,-0.01599517005628272,-0.00013185942383878786,-0.007554896534974365,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6455113871635612,0.7916661888835802,0.6999317425739081,0.30256375378576433,-0.054420355410346885,-1.9408172525437315,-0.01535958415466969,-0.0002663280349249877,-0.007008257675688922,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6478343685300209,0.7926695333651856,0.7052419884438672,0.30223805024520983,-0.057407619913846505,-1.8393089997694991,-0.01495120945229344,-0.00022146365233019247,-0.00709098426098602,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6523561076604556,0.7972740882306101,0.704622522237385,0.3002662733804839,-0.05226641457692943,-1.9076400914887464,-0.01746466269467645,-0.0003286590149271019,-0.006811763389609148,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6390434782608697,0.7890243669374105,0.7007163317877934,0.30748082027058043,-0.06167285352692372,-1.7793140021359102,-0.013578002913819817,-0.0001712356268673876,-0.00692730923714613,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6419834368530021,0.7937435897435898,0.7017032289826841,0.29984138276925965,-0.059719792129682044,-2.039975000900115,-0.018601462067882796,-0.00035664389688535474,-0.0061385502978521765,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6292132505175985,0.7817767160375857,0.6940793903008833,0.30703645913490046,-0.06486613978328488,-1.7844036300492618,-0.016179098993297607,-0.00020702038624075456,-0.007145572439148407,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6325838509316771,0.7896193661411053,0.702256752736889,0.30081986471866473,-0.06967290180521189,-1.7276504177664844,-0.01767445177129146,-0.0002670933350779422,-0.006935953087832702,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6279420289855073,0.7796566332218507,0.694879340546276,0.30386616835433855,-0.06693731156076874,-1.8626383168350704,-0.01566790299727266,-0.00032642686741373415,-0.006826664462214873,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6409275362318841,0.7839738811912726,0.6986527336422925,0.31147449879035455,-0.057725197410408345,-1.7441488927575581,-0.011285673422530377,-0.00012881815018518533,-0.007045073544332781,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6501656314699793,0.7927523491001752,0.7020608633146289,0.2970918327941082,-0.05189523184464956,-1.8847289886230294,-0.016505427502840585,-0.0002982468157415101,-0.007408060122062565,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6329026915113873,0.7849734034081861,0.6961317651778145,0.294121698441582,-0.06322907366642731,-2.0569217384303515,-0.01736300901965135,-0.00042245422702617006,-0.007327167830913549,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.656753623188406,0.7993928969581144,0.7097137657239821,0.296195175494808,-0.05296014253557643,-2.0399021009979177,-0.01774376888813652,-0.00024576530443220856,-0.0070956829488355916,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6454575569358179,0.7942570473005256,0.7037370245349553,0.30027808614392404,-0.05827946759913757,-1.9165094891357792,-0.01596796687510394,-9.83895494576462e-05,-0.007690806279515196,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6420496894409939,0.7924351011307534,0.7020683491173814,0.2949147832868019,-0.06001865967638758,-1.9835280261333368,-0.016011712160798726,-0.00022917232708911361,-0.007730511311606665,0.09523809523809523,private_safe_subset_equation
21.0,15.0,0.6354989648033127,0.7912259913999046,0.7043350842331382,0.297964154466056,-0.0688361194298255,-1.8874664095576323,-0.016937184834083584,-0.00032585940713560427,-0.007121453485771295,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6434451345755695,0.7902666029622551,0.6981274778672698,0.2990078944323382,-0.05468234329170052,-2.007426010031859,-0.015177392437464167,-0.0004481771953409795,-0.006546387548044075,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6372546583850933,0.7908960025481765,0.6998294840843305,0.30858769790151463,-0.06257482569923735,-1.6490475886225442,-0.01661059588845339,-0.00032419283081621406,-0.00613459477840687,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6440703933747414,0.790780060519191,0.6985608327556471,0.30427244890494265,-0.054490439380905746,-1.8687812482470685,-0.015064325115687468,-0.0001869771742303919,-0.007047693176883379,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.641217391304348,0.7902086319477624,0.6973370156951691,0.29388395102968623,-0.056119624390821264,-2.014838209773037,-0.015734796215253248,-0.00040629546604200326,-0.007084157156657031,0.09523809523809523,private_safe_subset_equation
21.0,19.0,0.6299006211180126,0.7861990762860329,0.6959388959488377,0.3141489217296175,-0.06603827483082526,-1.6406522398335806,-0.016272839078035735,-8.428247003057366e-05,-0.006894108324675685,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6423975155279504,0.784428093645485,0.7009056838331004,0.29763900752535044,-0.05850816830514992,-1.9987968776974976,-0.01589770648569408,-0.00018909951158701394,-0.007497536764595276,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.640178053830228,0.7803382704252271,0.6974619845377974,0.3065913630848006,-0.05728393070756963,-1.8721218081115505,-0.010621697269676735,-0.00017775681169418934,-0.007593956793181219,0.09523809523809523,private_safe_subset_equation
21.0,16.0,0.6334699792960664,0.789254976907151,0.7031828041980538,0.30413636461762067,-0.06971282490198753,-1.7479448812750722,-0.017342984996402685,-0.0002579086815923941,-0.006759392099509314,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.634985507246377,0.7886007326007326,0.6998869055162523,0.31074243475297036,-0.06490139826987547,-1.6778086769091056,-0.014407531583298298,-0.00017045360203029182,-0.006723546994487309,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6542981366459628,0.7957490046185699,0.7108474962218249,0.2996680930003426,-0.05654935957586221,-1.9573672086711302,-0.016855934644125596,-0.00015582872705736576,-0.0073361983954768955,0.09523809523809523,private_safe_subset_equation
21.0,18.0,0.6318716356107662,0.7878885172798217,0.7007177524027992,0.3089829516701207,-0.06884611679203312,-1.6587684924072097,-0.016406779400765584,-0.00020376350091210312,-0.006923146653534038,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6287204968944101,0.7790367892976588,0.6943080913152868,0.3031774408931834,-0.06558759442087693,-1.7167145531262897,-0.013136209018677333,-0.00026469709581836636,-0.007264547131475044,0.09523809523809523,private_safe_subset_equation
21.0,17.0,0.6251180124223603,0.7820914158305463,0.6973030746907052,0.29704788812650684,-0.07218506226834495,-1.8245300039732455,-0.017254900311646452,-0.0003227409275911989,-0.007088910270246251,0.09523809523809523,private_safe_subset_equation
