held_fold,target,rank,source,source_family,selector_loss,held_loss
4,S3,5,best_plus_cc_load__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_load,0.5349636946012954,0.5011106619619067
4,S4,1,routine_regularity__absolute_plus_deviation__c0.3_b0.2,routine_regularity,0.6227812820621618,0.6853078320335503
4,S4,2,routine_regularity__absolute_plus_deviation__c0.1_b0.2,routine_regularity,0.6239314889465863,0.6778389533464146
4,S4,3,best_plus_cc_chain_interactions__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_interactions,0.6248165055174421,0.681129519775115
4,S4,4,best_plus_cc_chain_interactions__absolute__c0.3_b0.2,best_plus_causal_chain_interactions,0.6250006833982088,0.6779838104235812
4,S4,5,routine_regularity__deviation__c0.3_b0.2,routine_regularity,0.6257742964280387,0.6795437429325392
5,Q1,1,best_plus_cc_opportunity__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.6549858309237647,0.6545013087941787
5,Q1,2,best_plus_cc_opportunity__absolute__c0.3_b0.2,best_plus_causal_chain_opportunity,0.6555254610575549,0.6584242507939174
5,Q1,3,best_plus_cc_opportunity__deviation__c0.3_b0.2,best_plus_causal_chain_opportunity,0.656386994323169,0.6566569110181534
5,Q1,4,best_plus_cc_opportunity__absolute_plus_deviation__c0.1_b0.2,best_plus_causal_chain_opportunity,0.6567707505595686,0.6599202871983707
5,Q1,5,best_plus_cc_chain_interactions__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_interactions,0.657992865095431,0.6636860155103802
5,Q2,1,ef_recovery_slope__deviation__c0.3_b0.2,energy_recovery_slope,0.6879720383299843,0.6665024914644193
5,Q2,2,best_plus_di_social_isolation__absolute_plus_deviation__c0.3_b0.2,best_plus_digital_isolation_social,0.6892807633843623,0.6885063257094282
5,Q2,3,ef_recovery_slope__absolute__c0.3_b0.2,energy_recovery_slope,0.6896038797951742,0.6770633640323024
5,Q2,4,ef_recovery_slope__absolute__c0.1_b0.2,energy_recovery_slope,0.68985318890411,0.6769687615453367
5,Q2,5,ef_recovery_slope__deviation__c0.1_b0.2,energy_recovery_slope,0.689909319012129,0.6709354246534718
5,Q3,1,best_plus_cc_recovery__deviation__c0.3_b0.2,best_plus_causal_chain_recovery,0.657280414485048,0.6960571556122384
5,Q3,2,best_plus_cc_recovery__absolute_plus_deviation__c0.3_b0.2,best_plus_causal_chain_recovery,0.6581047068793108,0.7062971508821927
5,Q3,3,best_plus_mobility_constriction__absolute__c0.1_b0.2,mobility_constriction,0.6594436624022408,0.6830129736708385
5,Q3,4,best_plus_mobility_constriction__absolute__c0.3_b0.2,mobility_constriction,0.6601982111407984,0.6848395758929332
5,Q3,5,best_plus_mobility_constriction__absolute_plus_deviation__c0.03_b0.2,mobility_constriction,0.6608552996043046,0.6859928395925742
5,S1,1,best_plus_routine_regularity__absolute__c0.3_b0.2,routine_regularity,0.5677416175313452,0.5423131139640146
