fold,target,source,loss,n_features
2,S3,target_moe__logreg_c0.1_b0.2,0.5182324850305374,3660
2,S3,target_moe__logreg_c0.1_b0.35,0.5239475630736298,3660
2,S3,selected_plus_target_moe__ridge_a5_b0.05,0.5170761272746285,3660
2,S3,selected_plus_target_moe__ridge_a5_b0.1,0.5125745807840478,3660
2,S3,selected_plus_target_moe__ridge_a5_b0.2,0.6039204530967291,3660
2,S3,selected_plus_target_moe__ridge_a5_b0.35,0.6203823882387127,3660
2,S3,selected_plus_target_moe__ridge_a20_b0.05,0.5182741006571168,3660
2,S3,selected_plus_target_moe__ridge_a20_b0.1,0.5141192392158859,3660
2,S3,selected_plus_target_moe__ridge_a20_b0.2,0.6048604864819916,3660
2,S3,selected_plus_target_moe__ridge_a20_b0.35,0.6162962075211718,3660
2,S3,selected_plus_target_moe__ridge_a80_b0.05,0.5204947086808783,3660
2,S3,selected_plus_target_moe__ridge_a80_b0.1,0.5175649034127484,3660
2,S3,selected_plus_target_moe__ridge_a80_b0.2,0.5258714089491696,3660
2,S3,selected_plus_target_moe__ridge_a80_b0.35,0.6250715968940797,3660
2,S3,selected_plus_target_moe__logreg_c0.03_b0.05,0.5231589204861434,3660
2,S3,selected_plus_target_moe__logreg_c0.03_b0.1,0.5214208922047578,3660
2,S3,selected_plus_target_moe__logreg_c0.03_b0.2,0.5204342596928143,3660
2,S3,selected_plus_target_moe__logreg_c0.03_b0.35,0.5255418417889027,3660
2,S3,selected_plus_target_moe__logreg_c0.1_b0.05,0.5222953284616302,3660
2,S3,selected_plus_target_moe__logreg_c0.1_b0.1,0.519905075286326,3660
2,S3,selected_plus_target_moe__logreg_c0.1_b0.2,0.5182324850305374,3660
2,S3,selected_plus_target_moe__logreg_c0.1_b0.35,0.5239475630736298,3660
2,S4,selected_single__ridge_a5_b0.05,0.5985798976364347,132
2,S4,selected_single__ridge_a5_b0.1,0.5959969952774453,132
2,S4,selected_single__ridge_a5_b0.2,0.5914479470994527,132
2,S4,selected_single__ridge_a5_b0.35,0.5860735085113964,132
2,S4,selected_single__ridge_a20_b0.05,0.599546010932151,132
2,S4,selected_single__ridge_a20_b0.1,0.5978465468177631,132
2,S4,selected_single__ridge_a20_b0.2,0.5948419627574733,132
2,S4,selected_single__ridge_a20_b0.35,0.5912942455146848,132
2,S4,selected_single__ridge_a80_b0.05,0.6003013499212722,132
2,S4,selected_single__ridge_a80_b0.1,0.5993123501436212,132
2,S4,selected_single__ridge_a80_b0.2,0.5976008880499022,132
2,S4,selected_single__ridge_a80_b0.35,0.5956920386916555,132
2,S4,selected_single__logreg_c0.03_b0.05,0.6021842553461009,132
2,S4,selected_single__logreg_c0.03_b0.1,0.6031162513846136,132
2,S4,selected_single__logreg_c0.03_b0.2,0.6053623315599128,132
2,S4,selected_single__logreg_c0.03_b0.35,0.6096868206857465,132
2,S4,selected_single__logreg_c0.1_b0.05,0.6016417504605076,132
2,S4,selected_single__logreg_c0.1_b0.1,0.6020505391923849,132
2,S4,selected_single__logreg_c0.1_b0.2,0.6033063882104814,132
2,S4,selected_single__logreg_c0.1_b0.35,0.6062832953140836,132
2,S4,target_moe__ridge_a5_b0.05,0.6007460667293885,1488
2,S4,target_moe__ridge_a5_b0.1,0.6032636357789478,1488
2,S4,target_moe__ridge_a5_b0.2,0.6209827582007718,1488
2,S4,target_moe__ridge_a5_b0.35,0.8093518048116942,1488
2,S4,target_moe__ridge_a20_b0.05,0.6009438377481362,1488
2,S4,target_moe__ridge_a20_b0.1,0.6023400358104605,1488
2,S4,target_moe__ridge_a20_b0.2,0.611514946902451,1488
2,S4,target_moe__ridge_a20_b0.35,0.6555405273978222,1488
2,S4,target_moe__ridge_a80_b0.05,0.5999921969469125,1488
2,S4,target_moe__ridge_a80_b0.1,0.5995429237879554,1488
2,S4,target_moe__ridge_a80_b0.2,0.6016360669006154,1488
2,S4,target_moe__ridge_a80_b0.35,0.6139545869353843,1488
2,S4,target_moe__logreg_c0.03_b0.05,0.6009986315075411,1488
2,S4,target_moe__logreg_c0.03_b0.1,0.6011803273110718,1488
2,S4,target_moe__logreg_c0.03_b0.2,0.6032607826593139,1488
2,S4,target_moe__logreg_c0.03_b0.35,0.6109121964231499,1488
2,S4,target_moe__logreg_c0.1_b0.05,0.6010541121828549,1488
2,S4,target_moe__logreg_c0.1_b0.1,0.6015993943270945,1488
2,S4,target_moe__logreg_c0.1_b0.2,0.6053622517726501,1488
2,S4,target_moe__logreg_c0.1_b0.35,0.6182004881088689,1488
2,S4,selected_plus_target_moe__ridge_a5_b0.05,0.6007460667293885,1488
2,S4,selected_plus_target_moe__ridge_a5_b0.1,0.6032636357789478,1488
2,S4,selected_plus_target_moe__ridge_a5_b0.2,0.6209827582007718,1488
2,S4,selected_plus_target_moe__ridge_a5_b0.35,0.8093518048116942,1488
2,S4,selected_plus_target_moe__ridge_a20_b0.05,0.6009438377481362,1488
2,S4,selected_plus_target_moe__ridge_a20_b0.1,0.6023400358104605,1488
2,S4,selected_plus_target_moe__ridge_a20_b0.2,0.611514946902451,1488
2,S4,selected_plus_target_moe__ridge_a20_b0.35,0.6555405273978222,1488
2,S4,selected_plus_target_moe__ridge_a80_b0.05,0.5999921969469125,1488
2,S4,selected_plus_target_moe__ridge_a80_b0.1,0.5995429237879554,1488
2,S4,selected_plus_target_moe__ridge_a80_b0.2,0.6016360669006154,1488
2,S4,selected_plus_target_moe__ridge_a80_b0.35,0.6139545869353843,1488
2,S4,selected_plus_target_moe__logreg_c0.03_b0.05,0.6009986315075411,1488
2,S4,selected_plus_target_moe__logreg_c0.03_b0.1,0.6011803273110718,1488
2,S4,selected_plus_target_moe__logreg_c0.03_b0.2,0.6032607826593139,1488
2,S4,selected_plus_target_moe__logreg_c0.03_b0.35,0.6109121964231499,1488
2,S4,selected_plus_target_moe__logreg_c0.1_b0.05,0.6010541121828549,1488
2,S4,selected_plus_target_moe__logreg_c0.1_b0.1,0.6015993943270945,1488
2,S4,selected_plus_target_moe__logreg_c0.1_b0.2,0.6053622517726501,1488
2,S4,selected_plus_target_moe__logreg_c0.1_b0.35,0.6182004881088689,1488
3,Q1,selected_single__ridge_a5_b0.05,0.6700958363237374,644
3,Q1,selected_single__ridge_a5_b0.1,0.6610534358423625,644
3,Q1,selected_single__ridge_a5_b0.2,0.6474672185412668,644
3,Q1,selected_single__ridge_a5_b0.35,0.639177189501956,644
3,Q1,selected_single__ridge_a20_b0.05,0.6728720103309855,644
3,Q1,selected_single__ridge_a20_b0.1,0.6658712502662248,644
3,Q1,selected_single__ridge_a20_b0.2,0.6542864939920806,644
3,Q1,selected_single__ridge_a20_b0.35,0.6430436072406084,644
3,Q1,selected_single__ridge_a80_b0.05,0.6755665478382957,644
3,Q1,selected_single__ridge_a80_b0.1,0.6709379236410062,644
3,Q1,selected_single__ridge_a80_b0.2,0.6631620501756855,644
3,Q1,selected_single__ridge_a80_b0.35,0.6552092795297607,644
3,Q1,selected_single__logreg_c0.03_b0.05,0.6763593646905639,644
3,Q1,selected_single__logreg_c0.03_b0.1,0.672445036430636,644
3,Q1,selected_single__logreg_c0.03_b0.2,0.6658714397879827,644
3,Q1,selected_single__logreg_c0.03_b0.35,0.6591523523566173,644
3,Q1,selected_single__logreg_c0.1_b0.05,0.6753110536541244,644
3,Q1,selected_single__logreg_c0.1_b0.1,0.6705742201304385,644
3,Q1,selected_single__logreg_c0.1_b0.2,0.6630237842677998,644
3,Q1,selected_single__logreg_c0.1_b0.35,0.6565513412043388,644
3,Q1,target_moe__ridge_a5_b0.05,0.6690701717772015,2444
3,Q1,target_moe__ridge_a5_b0.1,0.6605248529578579,2444
3,Q1,target_moe__ridge_a5_b0.2,0.6528584464310319,2444
3,Q1,target_moe__ridge_a5_b0.35,0.6801098063614394,2444
3,Q1,target_moe__ridge_a20_b0.05,0.6704889528198444,2444
3,Q1,target_moe__ridge_a20_b0.1,0.6624406494754955,2444
3,Q1,target_moe__ridge_a20_b0.2,0.6526452341542683,2444
3,Q1,target_moe__ridge_a20_b0.35,0.6571392238083718,2444
3,Q1,target_moe__ridge_a80_b0.05,0.6729334301189374,2444
3,Q1,target_moe__ridge_a80_b0.1,0.6665198415323009,2444
3,Q1,target_moe__ridge_a80_b0.2,0.6575954774356723,2444
3,Q1,target_moe__ridge_a80_b0.35,0.6545222693916752,2444
3,Q1,target_moe__logreg_c0.03_b0.05,0.6748494265063067,2444
3,Q1,target_moe__logreg_c0.03_b0.1,0.6700072632028844,2444
3,Q1,target_moe__logreg_c0.03_b0.2,0.6631540542071401,2444
3,Q1,target_moe__logreg_c0.03_b0.35,0.6596947043745632,2444
3,Q1,target_moe__logreg_c0.1_b0.05,0.6740479548382219,2444
3,Q1,target_moe__logreg_c0.1_b0.1,0.6688168124309213,2444
3,Q1,target_moe__logreg_c0.1_b0.2,0.6622984758272551,2444
3,Q1,target_moe__logreg_c0.1_b0.35,0.6620641302950746,2444
3,Q1,selected_plus_target_moe__ridge_a5_b0.05,0.6690701717772015,2444
3,Q1,selected_plus_target_moe__ridge_a5_b0.1,0.6605248529578579,2444
3,Q1,selected_plus_target_moe__ridge_a5_b0.2,0.6528584464310319,2444
3,Q1,selected_plus_target_moe__ridge_a5_b0.35,0.6801098063614394,2444
3,Q1,selected_plus_target_moe__ridge_a20_b0.05,0.6704889528198444,2444
3,Q1,selected_plus_target_moe__ridge_a20_b0.1,0.6624406494754955,2444
3,Q1,selected_plus_target_moe__ridge_a20_b0.2,0.6526452341542683,2444
3,Q1,selected_plus_target_moe__ridge_a20_b0.35,0.6571392238083718,2444
3,Q1,selected_plus_target_moe__ridge_a80_b0.05,0.6729334301189374,2444
3,Q1,selected_plus_target_moe__ridge_a80_b0.1,0.6665198415323009,2444
3,Q1,selected_plus_target_moe__ridge_a80_b0.2,0.6575954774356723,2444
3,Q1,selected_plus_target_moe__ridge_a80_b0.35,0.6545222693916752,2444
3,Q1,selected_plus_target_moe__logreg_c0.03_b0.05,0.6748494265063067,2444
3,Q1,selected_plus_target_moe__logreg_c0.03_b0.1,0.6700072632028844,2444
3,Q1,selected_plus_target_moe__logreg_c0.03_b0.2,0.6631540542071401,2444
3,Q1,selected_plus_target_moe__logreg_c0.03_b0.35,0.6596947043745632,2444
3,Q1,selected_plus_target_moe__logreg_c0.1_b0.05,0.6740479548382219,2444
3,Q1,selected_plus_target_moe__logreg_c0.1_b0.1,0.6688168124309213,2444
3,Q1,selected_plus_target_moe__logreg_c0.1_b0.2,0.6622984758272551,2444
3,Q1,selected_plus_target_moe__logreg_c0.1_b0.35,0.6620641302950746,2444
3,Q2,selected_single__ridge_a5_b0.05,0.7639011228526309,772
3,Q2,selected_single__ridge_a5_b0.1,0.7628661738387842,772
3,Q2,selected_single__ridge_a5_b0.2,0.7694717321419011,772
3,Q2,selected_single__ridge_a5_b0.35,0.8092371227513679,772
3,Q2,selected_single__ridge_a20_b0.05,0.7639947320779639,772
3,Q2,selected_single__ridge_a20_b0.1,0.762109728937705,772
3,Q2,selected_single__ridge_a20_b0.2,0.7638913566062244,772
3,Q2,selected_single__ridge_a20_b0.35,0.782683296042624,772
3,Q2,selected_single__ridge_a80_b0.05,0.7635028948741648,772
3,Q2,selected_single__ridge_a80_b0.1,0.7603244789821358,772
3,Q2,selected_single__ridge_a80_b0.2,0.7570801984028774,772
3,Q2,selected_single__ridge_a80_b0.35,0.7601811094670664,772
3,Q2,selected_single__logreg_c0.03_b0.05,0.7546490534998987,772
3,Q2,selected_single__logreg_c0.03_b0.1,0.7431917556879208,772
3,Q2,selected_single__logreg_c0.03_b0.2,0.7244899523993341,772
3,Q2,selected_single__logreg_c0.03_b0.35,0.7053958359066953,772
3,Q2,selected_single__logreg_c0.1_b0.05,0.7563465040987338,772
3,Q2,selected_single__logreg_c0.1_b0.1,0.7468961685040044,772
3,Q2,selected_single__logreg_c0.1_b0.2,0.7330413480040051,772
3,Q2,selected_single__logreg_c0.1_b0.35,0.7232821639566123,772
3,Q2,target_moe__ridge_a5_b0.05,0.7651251350575397,2768
3,Q2,target_moe__ridge_a5_b0.1,0.7667569465345869,2768
3,Q2,target_moe__ridge_a5_b0.2,0.7904167919063867,2768
3,Q2,target_moe__ridge_a5_b0.35,0.9254397058743242,2768
3,Q2,target_moe__ridge_a20_b0.05,0.7642960496402981,2768
3,Q2,target_moe__ridge_a20_b0.1,0.7642941594808349,2768
3,Q2,target_moe__ridge_a20_b0.2,0.7766800180764988,2768
3,Q2,target_moe__ridge_a20_b0.35,0.9095725252522077,2768
3,Q2,target_moe__ridge_a80_b0.05,0.7640489659537325,2768
3,Q2,target_moe__ridge_a80_b0.1,0.7627917836250387,2768
3,Q2,target_moe__ridge_a80_b0.2,0.7677905774795528,2768
3,Q2,target_moe__ridge_a80_b0.35,0.8023455935275646,2768
3,Q2,target_moe__logreg_c0.03_b0.05,0.7552725512623752,2768
3,Q2,target_moe__logreg_c0.03_b0.1,0.7451942977642182,2768
3,Q2,target_moe__logreg_c0.03_b0.2,0.7312265635275503,2768
3,Q2,target_moe__logreg_c0.03_b0.35,0.7239142713100157,2768
3,Q2,target_moe__logreg_c0.1_b0.05,0.75506380882197,2768
3,Q2,target_moe__logreg_c0.1_b0.1,0.7451925611891721,2768
3,Q2,target_moe__logreg_c0.1_b0.2,0.7327962014428829,2768
3,Q2,target_moe__logreg_c0.1_b0.35,0.7308435302807803,2768
3,Q2,selected_plus_target_moe__ridge_a5_b0.05,0.7651251350575397,2768
3,Q2,selected_plus_target_moe__ridge_a5_b0.1,0.7667569465345869,2768
3,Q2,selected_plus_target_moe__ridge_a5_b0.2,0.7904167919063867,2768
3,Q2,selected_plus_target_moe__ridge_a5_b0.35,0.9254397058743242,2768
3,Q2,selected_plus_target_moe__ridge_a20_b0.05,0.7642960496402981,2768
3,Q2,selected_plus_target_moe__ridge_a20_b0.1,0.7642941594808349,2768
3,Q2,selected_plus_target_moe__ridge_a20_b0.2,0.7766800180764988,2768
3,Q2,selected_plus_target_moe__ridge_a20_b0.35,0.9095725252522077,2768
3,Q2,selected_plus_target_moe__ridge_a80_b0.05,0.7640489659537325,2768
3,Q2,selected_plus_target_moe__ridge_a80_b0.1,0.7627917836250387,2768
3,Q2,selected_plus_target_moe__ridge_a80_b0.2,0.7677905774795528,2768
3,Q2,selected_plus_target_moe__ridge_a80_b0.35,0.8023455935275646,2768
3,Q2,selected_plus_target_moe__logreg_c0.03_b0.05,0.7552725512623752,2768
3,Q2,selected_plus_target_moe__logreg_c0.03_b0.1,0.7451942977642182,2768
3,Q2,selected_plus_target_moe__logreg_c0.03_b0.2,0.7312265635275503,2768
3,Q2,selected_plus_target_moe__logreg_c0.03_b0.35,0.7239142713100157,2768
3,Q2,selected_plus_target_moe__logreg_c0.1_b0.05,0.75506380882197,2768
3,Q2,selected_plus_target_moe__logreg_c0.1_b0.1,0.7451925611891721,2768
3,Q2,selected_plus_target_moe__logreg_c0.1_b0.2,0.7327962014428829,2768
3,Q2,selected_plus_target_moe__logreg_c0.1_b0.35,0.7308435302807803,2768
3,Q3,selected_single__ridge_a5_b0.05,0.6646401291211302,1220
3,Q3,selected_single__ridge_a5_b0.1,0.6674377434367224,1220
3,Q3,selected_single__ridge_a5_b0.2,0.681409184514311,1220
3,Q3,selected_single__ridge_a5_b0.35,0.7297084607731665,1220
3,Q3,selected_single__ridge_a20_b0.05,0.6637649623217319,1220
3,Q3,selected_single__ridge_a20_b0.1,0.6650147330020915,1220
3,Q3,selected_single__ridge_a20_b0.2,0.6735314055680606,1220
3,Q3,selected_single__ridge_a20_b0.35,0.7043053938870931,1220
3,Q3,selected_single__ridge_a80_b0.05,0.6626127319162116,1220
3,Q3,selected_single__ridge_a80_b0.1,0.6621038790301108,1220
3,Q3,selected_single__ridge_a80_b0.2,0.6650884737239408,1220
3,Q3,selected_single__ridge_a80_b0.35,0.6802770973165013,1220
3,Q3,selected_single__logreg_c0.03_b0.05,0.6627678546281992,1220
3,Q3,selected_single__logreg_c0.03_b0.1,0.6623420053293044,1220
3,Q3,selected_single__logreg_c0.03_b0.2,0.6651068604543339,1220
3,Q3,selected_single__logreg_c0.03_b0.35,0.6781429689294021,1220
3,Q3,selected_single__logreg_c0.1_b0.05,0.6638428776455015,1220
3,Q3,selected_single__logreg_c0.1_b0.1,0.6648455146581393,1220
3,Q3,selected_single__logreg_c0.1_b0.2,0.6715290237374804,1220
3,Q3,selected_single__logreg_c0.1_b0.35,0.6934038371973296,1220
3,Q3,target_moe__ridge_a5_b0.05,0.6625727818463283,2444
3,Q3,target_moe__ridge_a5_b0.1,0.6643849861899984,2444
3,Q3,target_moe__ridge_a5_b0.2,0.6807171030824458,2444
3,Q3,target_moe__ridge_a5_b0.35,0.8323950464360883,2444
3,Q3,target_moe__ridge_a20_b0.05,0.6629726656370718,2444
3,Q3,target_moe__ridge_a20_b0.1,0.6642765003126879,2444
3,Q3,target_moe__ridge_a20_b0.2,0.6758901013329323,2444
3,Q3,target_moe__ridge_a20_b0.35,0.7260056655943602,2444
3,Q3,target_moe__ridge_a80_b0.05,0.6628870375825731,2444
3,Q3,target_moe__ridge_a80_b0.1,0.6631686921170057,2444
3,Q3,target_moe__ridge_a80_b0.2,0.6693342499002765,2444
3,Q3,target_moe__ridge_a80_b0.35,0.6960241627501863,2444
3,Q3,target_moe__logreg_c0.03_b0.05,0.6621163152265738,2444
3,Q3,target_moe__logreg_c0.03_b0.1,0.6611405026025008,2444
3,Q3,target_moe__logreg_c0.03_b0.2,0.6631813295980166,2444
3,Q3,target_moe__logreg_c0.03_b0.35,0.676400748990453,2444
3,Q3,target_moe__logreg_c0.1_b0.05,0.6622635884897283,2444
3,Q3,target_moe__logreg_c0.1_b0.1,0.6617811385272241,2444
3,Q3,target_moe__logreg_c0.1_b0.2,0.6658205131348467,2444
3,Q3,target_moe__logreg_c0.1_b0.35,0.6847817987260062,2444
3,Q3,selected_plus_target_moe__ridge_a5_b0.05,0.6625727818463283,2444
3,Q3,selected_plus_target_moe__ridge_a5_b0.1,0.6643849861899984,2444
3,Q3,selected_plus_target_moe__ridge_a5_b0.2,0.6807171030824458,2444
3,Q3,selected_plus_target_moe__ridge_a5_b0.35,0.8323950464360883,2444
3,Q3,selected_plus_target_moe__ridge_a20_b0.05,0.6629726656370718,2444
3,Q3,selected_plus_target_moe__ridge_a20_b0.1,0.6642765003126879,2444
3,Q3,selected_plus_target_moe__ridge_a20_b0.2,0.6758901013329323,2444
3,Q3,selected_plus_target_moe__ridge_a20_b0.35,0.7260056655943602,2444
3,Q3,selected_plus_target_moe__ridge_a80_b0.05,0.6628870375825731,2444
3,Q3,selected_plus_target_moe__ridge_a80_b0.1,0.6631686921170057,2444
3,Q3,selected_plus_target_moe__ridge_a80_b0.2,0.6693342499002765,2444
3,Q3,selected_plus_target_moe__ridge_a80_b0.35,0.6960241627501863,2444
3,Q3,selected_plus_target_moe__logreg_c0.03_b0.05,0.6621163152265738,2444
3,Q3,selected_plus_target_moe__logreg_c0.03_b0.1,0.6611405026025008,2444
3,Q3,selected_plus_target_moe__logreg_c0.03_b0.2,0.6631813295980166,2444
3,Q3,selected_plus_target_moe__logreg_c0.03_b0.35,0.676400748990453,2444
3,Q3,selected_plus_target_moe__logreg_c0.1_b0.05,0.6622635884897283,2444
3,Q3,selected_plus_target_moe__logreg_c0.1_b0.1,0.6617811385272241,2444
3,Q3,selected_plus_target_moe__logreg_c0.1_b0.2,0.6658205131348467,2444
3,Q3,selected_plus_target_moe__logreg_c0.1_b0.35,0.6847817987260062,2444
3,S1,selected_single__ridge_a5_b0.05,0.5898559681496328,644
3,S1,selected_single__ridge_a5_b0.1,0.5922582271372842,644
3,S1,selected_single__ridge_a5_b0.2,0.6042885859075336,644
3,S1,selected_single__ridge_a5_b0.35,0.6621827750958675,644
3,S1,selected_single__ridge_a20_b0.05,0.5909895805041937,644
3,S1,selected_single__ridge_a20_b0.1,0.5936318275730079,644
3,S1,selected_single__ridge_a20_b0.2,0.6025851460177197,644
3,S1,selected_single__ridge_a20_b0.35,0.6281144940901627,644
3,S1,selected_single__ridge_a80_b0.05,0.5913018633306979,644
3,S1,selected_single__ridge_a80_b0.1,0.593914575046316,644
3,S1,selected_single__ridge_a80_b0.2,0.6016685342732362,644
3,S1,selected_single__ridge_a80_b0.35,0.6205992303773651,644
3,S1,selected_single__logreg_c0.03_b0.05,0.5919064601550508,644
3,S1,selected_single__logreg_c0.03_b0.1,0.5949963356387488,644
3,S1,selected_single__logreg_c0.03_b0.2,0.6031627554026123,644
3,S1,selected_single__logreg_c0.03_b0.35,0.6204413467906171,644
3,S1,selected_single__logreg_c0.1_b0.05,0.591984023241045,644
3,S1,selected_single__logreg_c0.1_b0.1,0.595292984074442,644
3,S1,selected_single__logreg_c0.1_b0.2,0.6043381113010438,644
3,S1,selected_single__logreg_c0.1_b0.35,0.6241904024938383,644
3,S1,target_moe__ridge_a5_b0.05,0.591217123973988,2252
3,S1,target_moe__ridge_a5_b0.1,0.5988727554958455,2252
3,S1,target_moe__ridge_a5_b0.2,0.6523824896732751,2252
3,S1,target_moe__ridge_a5_b0.35,1.0651948518215475,2252
3,S1,target_moe__ridge_a20_b0.05,0.589805709575823,2252
3,S1,target_moe__ridge_a20_b0.1,0.5938577557051187,2252
3,S1,target_moe__ridge_a20_b0.2,0.618217691276581,2252
3,S1,target_moe__ridge_a20_b0.35,0.7696754369442764,2252
3,S1,target_moe__ridge_a80_b0.05,0.5896834154588836,2252
3,S1,target_moe__ridge_a80_b0.1,0.5920203462617872,2252
3,S1,target_moe__ridge_a80_b0.2,0.6051352982460406,2252
3,S1,target_moe__ridge_a80_b0.35,0.7218369501158081,2252
3,S1,target_moe__logreg_c0.03_b0.05,0.5906030613443093,2252
3,S1,target_moe__logreg_c0.03_b0.1,0.5928424678033845,2252
3,S1,target_moe__logreg_c0.03_b0.2,0.6006367840285561,2252
3,S1,target_moe__logreg_c0.03_b0.35,0.6208336410689419,2252
3,S1,target_moe__logreg_c0.1_b0.05,0.5900443667417029,2252
3,S1,target_moe__logreg_c0.1_b0.1,0.5921001260613556,2252
3,S1,target_moe__logreg_c0.1_b0.2,0.6005015355459511,2252
3,S1,target_moe__logreg_c0.1_b0.35,0.6239605484178072,2252
3,S1,selected_plus_target_moe__ridge_a5_b0.05,0.591217123973988,2252
3,S1,selected_plus_target_moe__ridge_a5_b0.1,0.5988727554958455,2252
3,S1,selected_plus_target_moe__ridge_a5_b0.2,0.6523824896732751,2252
3,S1,selected_plus_target_moe__ridge_a5_b0.35,1.0651948518215475,2252
3,S1,selected_plus_target_moe__ridge_a20_b0.05,0.589805709575823,2252
3,S1,selected_plus_target_moe__ridge_a20_b0.1,0.5938577557051187,2252
3,S1,selected_plus_target_moe__ridge_a20_b0.2,0.618217691276581,2252
3,S1,selected_plus_target_moe__ridge_a20_b0.35,0.7696754369442764,2252
3,S1,selected_plus_target_moe__ridge_a80_b0.05,0.5896834154588836,2252
3,S1,selected_plus_target_moe__ridge_a80_b0.1,0.5920203462617872,2252
3,S1,selected_plus_target_moe__ridge_a80_b0.2,0.6051352982460406,2252
3,S1,selected_plus_target_moe__ridge_a80_b0.35,0.7218369501158081,2252
3,S1,selected_plus_target_moe__logreg_c0.03_b0.05,0.5906030613443093,2252
3,S1,selected_plus_target_moe__logreg_c0.03_b0.1,0.5928424678033845,2252
3,S1,selected_plus_target_moe__logreg_c0.03_b0.2,0.6006367840285561,2252
3,S1,selected_plus_target_moe__logreg_c0.03_b0.35,0.6208336410689419,2252
3,S1,selected_plus_target_moe__logreg_c0.1_b0.05,0.5900443667417029,2252
3,S1,selected_plus_target_moe__logreg_c0.1_b0.1,0.5921001260613556,2252
3,S1,selected_plus_target_moe__logreg_c0.1_b0.2,0.6005015355459511,2252
3,S1,selected_plus_target_moe__logreg_c0.1_b0.35,0.6239605484178072,2252
3,S2,selected_single__ridge_a5_b0.05,0.5368528704726315,196
3,S2,selected_single__ridge_a5_b0.1,0.5385717504522008,196
3,S2,selected_single__ridge_a5_b0.2,0.5444492496109554,196
3,S2,selected_single__ridge_a5_b0.35,0.5606877598501449,196
3,S2,selected_single__ridge_a20_b0.05,0.536517930914676,196
3,S2,selected_single__ridge_a20_b0.1,0.5376092819746973,196
3,S2,selected_single__ridge_a20_b0.2,0.5412653549558223,196
3,S2,selected_single__ridge_a20_b0.35,0.5510934334379497,196
3,S2,selected_single__ridge_a80_b0.05,0.5362435160875287,196
3,S2,selected_single__ridge_a80_b0.1,0.5368641234063241,196
3,S2,selected_single__ridge_a80_b0.2,0.5389404785219343,196
3,S2,selected_single__ridge_a80_b0.35,0.5443185784970476,196
3,S2,selected_single__logreg_c0.03_b0.05,0.5379965814801242,196
3,S2,selected_single__logreg_c0.03_b0.1,0.5403862540837053,196
3,S2,selected_single__logreg_c0.03_b0.2,0.54602415625156,196
3,S2,selected_single__logreg_c0.03_b0.35,0.5566947434319856,196
3,S2,selected_single__logreg_c0.1_b0.05,0.5375494920354813,196
3,S2,selected_single__logreg_c0.1_b0.1,0.5396108849142779,196
3,S2,selected_single__logreg_c0.1_b0.2,0.5449654962191492,196
3,S2,selected_single__logreg_c0.1_b0.35,0.5562462676264287,196
3,S2,target_moe__ridge_a5_b0.05,0.5430216990104438,1420
3,S2,target_moe__ridge_a5_b0.1,0.5558188592859488,1420
3,S2,target_moe__ridge_a5_b0.2,0.6211869735552882,1420
3,S2,target_moe__ridge_a5_b0.35,0.8912207478971567,1420
3,S2,target_moe__ridge_a20_b0.05,0.5416328032810109,1420
3,S2,target_moe__ridge_a20_b0.1,0.5499593993348801,1420
3,S2,target_moe__ridge_a20_b0.2,0.5778896059895711,1420
3,S2,target_moe__ridge_a20_b0.35,0.737648992317243,1420
3,S2,target_moe__ridge_a80_b0.05,0.5399348643805131,1420
3,S2,target_moe__ridge_a80_b0.1,0.5450727101729375,1420
3,S2,target_moe__ridge_a80_b0.2,0.5599634497591419,1420
3,S2,target_moe__ridge_a80_b0.35,0.5951351230804379,1420
3,S2,target_moe__logreg_c0.03_b0.05,0.5406899893254392,1420
3,S2,target_moe__logreg_c0.03_b0.1,0.5462291039225818,1420
3,S2,target_moe__logreg_c0.03_b0.2,0.5596029837779205,1420
3,S2,target_moe__logreg_c0.03_b0.35,0.5859049984595317,1420
3,S2,target_moe__logreg_c0.1_b0.05,0.5417157098891917,1420
3,S2,target_moe__logreg_c0.1_b0.1,0.548540631910643,1420
3,S2,target_moe__logreg_c0.1_b0.2,0.5653274208269295,1420
3,S2,target_moe__logreg_c0.1_b0.35,0.5992351448694597,1420
3,S2,selected_plus_target_moe__ridge_a5_b0.05,0.5430216990104438,1420
3,S2,selected_plus_target_moe__ridge_a5_b0.1,0.5558188592859488,1420
3,S2,selected_plus_target_moe__ridge_a5_b0.2,0.6211869735552882,1420
3,S2,selected_plus_target_moe__ridge_a5_b0.35,0.8912207478971567,1420
3,S2,selected_plus_target_moe__ridge_a20_b0.05,0.5416328032810109,1420
3,S2,selected_plus_target_moe__ridge_a20_b0.1,0.5499593993348801,1420
3,S2,selected_plus_target_moe__ridge_a20_b0.2,0.5778896059895711,1420
3,S2,selected_plus_target_moe__ridge_a20_b0.35,0.737648992317243,1420
3,S2,selected_plus_target_moe__ridge_a80_b0.05,0.5399348643805131,1420
3,S2,selected_plus_target_moe__ridge_a80_b0.1,0.5450727101729375,1420
3,S2,selected_plus_target_moe__ridge_a80_b0.2,0.5599634497591419,1420
3,S2,selected_plus_target_moe__ridge_a80_b0.35,0.5951351230804379,1420
3,S2,selected_plus_target_moe__logreg_c0.03_b0.05,0.5406899893254392,1420
3,S2,selected_plus_target_moe__logreg_c0.03_b0.1,0.5462291039225818,1420
3,S2,selected_plus_target_moe__logreg_c0.03_b0.2,0.5596029837779205,1420
